"Gemeindeverwaltung","Hausen am Albis","gemeinde@hausen.zh.ch","044 764 80 20","8915","Zugerstrasse","10","http://www.hausen.ch"
"Administration communale","Haut-Intyamon","commune@haut-intyamon.ch","026 928 40 40 ","1669","Rue du Moléson ","19","http://www.haut-intyamon.ch"
"Commune de Hauterive FR","Hauterive (FR)","hauterive@ne.ch","026 411 92 00","1730","Rte de Posieux","4","http://www.hauterivefr.ch/"
"Gemeinde Hauenstein-Ifenthal","Hauenstein-Ifenthal","gemeindeverwaltung@hauenstein-ifenthal.ch","062 293 61 45","4633","Obergässli","","http://www.hauenstein-ifenthal.ch/"
"Gemeindeverwaltung","Hauptwil-Gottshaus","gemeindeschreiber@hauptwil-gottshaus.ch","071 424 60 60","9213","Oberdorfstr.","3","http://www.hauptwil-gottshaus.ch"
"Gemeindeverwaltung","Hausen (AG)","gemeindekanzlei@hausenag.ch","056 461 70 40","5212","Hauptstr.","29","http://www.hausenag.ch/de/"
"Commune de Haute-Ajoie","Haute-Ajoie","info@hauteajoie.ch","032 476 62 21","2906","Administration communale","114","http://www.hauteajoie.ch/"
"Administration communale","Hauterive (NE)","hauterive@ne.ch","032 756 97 46","2068","Rue de la Rebatte","1","http://www.hauterive.ch"
"Commune mixte de Haute-Sorne","Haute-Sorne","info@haute-sorne.ch","032 427 00 10","2854","Rue de la Fenatte","14","http://www.haute-sorne.ch/"
"Administration communale","Hauteville","commune@hauteville.ch","026 915 92 00","1648","Route de la Gruyère","118","http://www.hauteville.ch"
"Gemeindeverwaltung","Hedingen","info@hedingen.ch","044 762 25 25","8908","Zürcherstrasse","27","http://www.hedingen.ch"
"Gemeindeverwaltung","Heitenried","gemeinde@heitenried.ch","026 495 11 35","1714","Hauptstrasse","44","http://www.heitenried.ch"
"Gemeindeverwaltung Heiden","Heiden","gemeinde@heiden.ar.ch","071 898 89 89","9410","Kirchplatz","6","http://www.heiden.ch/"
"Gemeinde Häutligen","Häutligen","gde.haeutligen@bluewin.ch","031 791 29 28","3510","Dorfstrasse","22","http://www.haeutligen.ch/"
"Gemeindeverwaltung Heimenhausen","Heimenhausen","verwaltung@heimenhausen.ch","062 961 85 00","3373","Burgerweg","2","http://www.heimenhausen.ch"
"Gemeindeverwaltung","Hefenhofen","gemeinde@hefenhofen.ch","071 411 12 56","8580","Amriswilerstrasse ","30","http://www.hefenhofen.ch"
"Gemeinde Hellikon","Hellikon","info@hellikon.ch","061 871 01 61","4316","Schulstr.","19","http://www.hellikon.ch"
"Gemeindeverwaltung","Heiligenschwendi","gemeinde@heiligenschwendi.ch","033 244 14 14","3625","bim Schuelhus ","195a","http://www.heiligenschwendi.ch"
"Gemeindeverwaltung","Heimiswil","gemeindeverwaltung@heimiswil.ch","034 420 40 40 ","3412","Oberdorf","1","http://www.heimiswil.ch/"
"Gemeindeverwaltung","Heimberg","info@heimberg.ch","033 439 20 20","3627","Alpenstr.","26","http://www.heimberg.ch/"
"Gemeindeverwaltung Herbligen","Herbligen","info@herbligen.ch","031 771 14 44","3671","Bühlstrasse","3","https://www.herbligen.ch/"
"Gemeindeverwaltung","Hemishofen","kanzlei@hemishofen.ch","052 741 13 16","8261","Unterdorf","6","http://www.hemishofen.ch/"
"Gemeindeschreiber","Henggart","gemeinde@henggart.ch","052 305 17 17","8444","Flaachtalstr.","15","http://www.henggart.ch"
"Administration communale d'Henniez","Henniez","commune.henniez@bluewin.ch ","026 668 10 10","1525","","","http://www.commune-henniez.ch/fr/admin/servicescommunaux/welcome.php?amt_id=12931"
"Gemeindeverwaltung","Herdern","info@herdern.ch","052 747 16 60 ","8506","Liebenfelserstrasse ","4","http://www.herdern.ch"
"Gemeindeverwaltung","Hemmiken","verwaltung@hemmiken.ch ","061 981 57 29 ","4465","Buusnerstr.","3","https://www.hemmiken.ch/"
"Gemeinde Hendschiken","Hendschiken","verwaltung@hendschiken.ch ","062 885 50 80","5604","Schulweg","3","http://www.hendschiken.ch"
"Gemeindeverwaltung Herbetswil","Herbetswil","gemeinde@herbetswil.ch","062 394 18 88","4715","Rickenbachstrasse ","288","http://www.herbetswil.ch"
"Gemeindeverwaltung Hellsau","Hellsau","info@hellsau.ch","034 413 13 23 ","3429","Steingasse","2","http://www2.koppigen.ch/hellsau/index.php?navanchor=3110037"
"Administration communale","Hérémence","commune@heremence.ch","027 282 50 20","1987","Rue de l’Eglise","14","http://www.heremence.ch/"
"Mairie d' Hermance","Hermance","mairie@hermance.ch ","022 751 13 90","1248","rue de l'Eglise","1","http://www.hermance.ch/fr/"
"Gemeindeverwaltung","Hergiswil bei Willisau","gemeindeverwaltung@hergiswil.lu.ch","041 979 80 80","6133","Dorfstrasse ","24","http://www.hergiswil-lu.ch"
"Commune d'Hermenches","Hermenches","admin@hermenches.ch","021 905 63 70 ","1513","","","http://www.hermenches.ch/"
"Gemeindeverwaltung","Herrliberg","gemeinde@herrliberg.ch","044 915 91 31","8704","Forchstr.","9","http://www.herrliberg.ch"
"Gemeinde Hergiswil (NW)","Hergiswil (NW)","info@hergiswil.ch","041 632 65 65","6052","Seestr.","54","http://www.hergiswil.ch"
"Gemeindeverwaltung","Hersberg","gemeindeverwaltung@arisdorf.ch","061 816 90 40 ","4423","Mitteldorf ","4","http://www.hersberg.ch/"
"Gemeindeverwaltung Herisau","Herisau","","071 354 54 54","9102","Poststrasse","6","http://www.herisau.ch/"
"Gemeindeverwaltung","Hermrigen","gemeinde@hermrigen.ch","032 381 12 50","3274","Hauptstr.","34","http://www.hermrigen.ch"
"Gemeindeverwaltung","Herzogenbuchsee","info@herzogenbuchsee.ch","062 956 51 11","3360","Bernstrasse","2","http://www.herzogenbuchsee.ch"
"Gemeindeverwaltung","Hettlingen","gemeinde@hettlingen.ch","052 305 05 05","8442","Stationsstr.","1","http://www.hettlingen.ch/de/"
"Gemeindekanzlei","Hittnau","kanzlei@hittnau.ch","043 288 66 66","8335","Jakob Stutz-Str.","50","http://www.hittnau.ch"
"Gemeinde Himmelried","Himmelried","info@himmelried.ch","061 741 17 78","4204","Hauptstrasse ","52","http://www.himmelried.ch"
"Gemeindeverwaltung","Hildisrieden","info@hildisrieden.ch","041 462 60 70","6024","Luzernerstr.","19","http://www.hildisrieden.ch"
"Gemeinde Hitzkirch","Hitzkirch","info@hitzkirch.ch","041 919 70 30","6285","Gemeindehaus","","https://www.hitzkirch.ch/"
"Gemeindeverwaltung","Hilterfingen","gemeindeschreiberei@hilterfingen.ch","033 244 60 60","3652","Staatsstr.","18","http://www.hilterfingen.ch/"
"Gemeindeverwaltung","Hirschthal","info@hirschthal.ch","062 739 20 50","5042","Trottengasse","2","http://www.hirschthal.ch"
"Gemeindeverwaltung","Hindelbank","gemeindeschreiberei@hindelbank.ch","034 420 20 60","3324","Dorfstrasse","14","http://www.hindelbank.ch/de/index.php"
"Gemeinde Hinwil","Hinwil","gemeinde@hinwil.ch","044 938 55 11","8340","Dürntnerstrasse","8","http://www.hinwil.ch"
"Gemeindehaus Hochfelden","Hochfelden","info@hochfelden.ch","043 411 30 10","8182","Gemeindehausstr.","4","http://www.hochfelden.ch/"
"Gemeindeverwaltung","Hochdorf","info@hochdorf.ch","041 914 17 17","6280","","","http://www.hochdorf.ch/"
"Gemeindeverwaltung","Hochwald","gemeinde@hochwald.ch","061 751 40 10","4146","«Hollenrain»","1","http://www.hochwald.ch"
"Gemeindeverwaltung Hofstetten","Hofstetten bei Brienz","info@gemeinde-hofstetten.ch ","033  951 23 13","3858","Scheidweg","25","http://www.hofstetten-ballenberg.ch/"
"Gemeindeverwaltung Höchstetten","Höchstetten","info@hoechstetten.ch","034 413 13 23 ","3429","Steingasse","2","http://www2.koppigen.ch/hoechstetten/index.php?navanchor=3110037"
"Gemeinde Hofstetten-Flüh","Hofstetten-Flüh","info@hofstetten-flueh.ch","061 735 91 91","4114","Gemeindeverwaltung","2","http://www.hofstetten-flueh.ch/"
"Gemeinde Hohenrain","Hohenrain","gemeindeverwaltung@hohenrain.ch","041 914 61 11 ","6276","Unterdorfstr.","3","http://www.hohenrain.ch"
"Gemeindeverwaltung","Holderbank (SO)","info@holderbank-so.ch ","062 390 16 61","4718","Hauptstrasse","97","http://www.holderbank-so.ch"
"Gemeindeverwaltung Hohentannen","Hohentannen","gemeinde@hohentannen.ch ","071 422 54 80","9216","Hauptstr.","18","http://www.hohentannen.ch"
"Gemeindeverwaltung","Holderbank (AG)","gemeindekanzlei@holderbank.ch  ","062 893 12 28","5113","Talstrasse ","5","http://www.holderbank.ch"
"Gemeindeverwaltung","Hölstein","info@hoelstein.bl.ch ","061 956 90 00 ","4434","Bündenweg","40","http://www.hoelstein.ch/"
"Gemeindeverwaltung","Höri","info@hoeri.ch","044 872 77 11   ","8181","Wehntalerstr.","46","http://www.hoeri.ch/de/"
"Gemeindeverwaltung","Horgen","gemeinde@horgen.ch"," 044 728 41 11","8810","Bahnhofstr.","10","http://www.horgen.ch/"
"Gemeindeverwaltung ","Holziken","info@holziken.ch","062 739 14 39","5043","Haupstrasse","25","http://www.holziken.ch/"
"Gemeindeverwaltung Honau","Honau","info@honau.ch","041 445 01 41","6030","Zentralstrasse","44","http://www.honau.ch/"
"Gemeindeverwaltung","Horn","info@horn.ch ","071 844 11 77","9326","Tübacher Str.","11","http://www.horn.ch"
"Gemeindeverwaltung","Homberg","info@homberg.ch","033 442 11 23","3622","Dorfstrasse 42","","http://www.homberg.ch/"
"Gemeindeverwaltung","Hombrechtikon","kanzlei@hombrechtikon.ch","055 254 92 92","8634","Feldbachstr.","12","http://www.hombrechtikon.ch"
"Gemeinde Horrenbach-Buchen","Horrenbach-Buchen","gemeindeverwaltung@horrenbach-buchen.ch","033 442 12 37","3623","Schulhaus","","http://www.horrenbach-buchen.ch/"
"Gemeindeverwaltung Horriwil","Horriwil","gemeinde@horriwil.ch","032 614 49 47","4557","Hauptstrasse","35","http://www.horriwil.ch"
"Gemeinde Horw","Horw","info@horw.ch","041 349 11 11","6048","Gemeindehausplatz","1","http://www.horw.ch/de/"
"Gemeindekanzlei Hospental","Hospental","gemeinde@andermatt.ch","041 888 71 41 ","6490","Kirchgasse","10","http://www.hospental.ch"
"Gemeindekanzlei","Hubersdorf","gemeindekanzlei@hubersdorf.ch","032 637 37 83","4535","Schulhausstrasse","22","http://www.hubersdorf.ch"
"Gemeindeverwaltung","Hundwil","gemeinde@hundwil.ar.ch","071 367 18 18","9064","Dorf","12","http://www.hundwil.ch"
"Einwohnergemeinde Hüniken","Hüniken","kanzlei@etziken.ch","032 614 31 23","4554","Bünackerweg","11","http://www.etziken.ch"
"Gemeindeverwaltung ","Hünenberg","info@huenenberg.ch ","041 784 44 44","6331","Chamerstr.","11","http://www.zug.ch/behoerden/gemeinden/hunenberg/de"
"Gemeinde Hüntwangen","Hüntwangen","gemeinde@huentwangen.ch","044 869 0870","8194","Dorfstr.","41","http://www.huentwangen.ch/"
"Gemeindeverwaltung Hunzenschwil","Hunzenschwil","gemeindekanzlei@hunzenschwil.ch ","062 889 03 33","5502","","","http://www.hunzenschwil.ch"
"Hüttikon","Hüttikon","gemeinde@huettikon.ch","044 847 25 00","8115","Zürcherstr.","22","http://www.huettikon.ch/"
"Gemeindeverwaltung","Hüttlingen","info@huettlingen.ch","052 765 20 62","8553","Hauptstrasse","52","http://www.huettlingen.ch"
"Politische Gemeinde Hüttwilen","Hüttwilen","info@huettwilen.ch","058 346 06 66","8536","Kanzleiweg","4","http://www.huettwilen.ch/de/"
"Gemeindeverwaltung","Huttwil","info@huttwil.ch","062 959 88 88","4950","Marktgasse","2","http://www.huttwil.ch"
"Gemeindeverwaltung ","Illgau","gemeinde@illgau.ch","041 830 10 66","6434","","","http://www.illgau.ch"
"Gemeindeverwaltung","Iffwil","gemeinde@iffwil.ch","031 761 02 51","3305","Bergacker","","http://www.iffwil.ch/"
"Gemeinde Ilanz/Glion","Ilanz/Glion","info@ilanz-glion.ch","081 920 15 15","7130","Landsgemeindeplatz","9","http://www.glionplus.ch"
"Commune d'Icogne","Icogne","icogne@cransmontana.ch","027 484 20 00","1977","","","http://www.icogne.ch/"
"Stadtverwaltung","Illnau-Effretikon","info@ilef.ch ","052 354 24 24","8307","Märtplatz","29","http://www.ilef.ch"
"Gemeindeverwaltung","Ingenbohl","info@brunnen.ch","041 825 05 00 ","6440","Parkstrasse","1","http://www.brunnen.ch/"
"Gemeindeverwaltung Inden","Inden","gemeinde@inden.ch","027 470 28 56","3953","Kantonsstrasse","","http://inden.ch"
"Gemeindeverwaltung","Inkwil","gs@inkwil.ch","062 961 15 51","3375","Subingenstr.","1","http://www.inkwil.ch/"
"Gemeindeverwaltung","Innerthal","gde.innerthal@bluewin.ch","055 446 11 49","8858","Kirchenrain","","http://www.innerthal.ch"
"Gemeindeverwaltung Innertkirchen ","Innertkirchen","gemeinde@innertkirchen.ch","033 972 12 20","3862","Grimselstrasse ","1","http://www.innertkirchen.ch/"
"Gemeindeverwaltung Inwil","Inwil","info@inwil.ch","041 449 61 00","6034","Hauptstr.","38","http://inwil.sis-creaweb.com"
"Gemeindeverwaltung","Ins","info@ins.ch","032 312 96 30","3232","Dorfplatz","2","http://www.ins.ch/de/index.php"
"Einwohnergemeinde Interlaken","Interlaken","infoschalter@interlaken.ch","033 826 51 11","3800","General-Guisan-Strasse","43","http://www.interlaken-gemeinde.ch/"
"Gemeindeverwaltung Ipsach","Ipsach","info@ipsach.ch","032 333 78 78","2563","Dorfstr.","8","http://ipsach.ch"
"Gemeindeverwaltung","Iseltwald","info@iseltwald.ch","033 845 11 06","3807","","","http://www.iseltwald.ch/index.php?lg=1&top_id=11"
"Commune d'Isérables","Isérables","info@iserables.ch","027 307 20 50","1914","","","http://www.iserables.ch"
"Cancelleria comunale","Isone","cancelleria@isone.ch","091 946 12 72","6810","","","http://www.isone.ch"
"Gemeinde Jenaz","Jenaz","verwaltung@jenaz.ch","081 332 15 10","7233","","","http://www.jenaz.ch"
"Gemeindeverwaltung","Jaberg","gemeindeverwaltung@jaberg.ch","031 781 17 08","3629","Dorfplatz","2","http://jaberg.ch"
"Gemeindeverwaltung ","Jaun","gemeinde@jaun.ch","026 929 86 00 ","1656","Dorfstrasse","10","http://www.jaun.ch/z_gemeinde"
"Gemeindekanzlei","Islisberg","gemeindeverwaltung@islisberg.ch","056 634 22 25 ","8905","Bonstetterstr.","2","http://www.islisberg.ch"
"Gemeindekanzlei Isenthal","Isenthal","gemeinde@isenthal.ch","041 878 11 31","6461","Dorf","21","http://www.isenthal.ch"
"Gemeindeverwaltung","Itingen","gemeinde@itingen.bl.ch","061 976 97 70","4452","Dorfstr.","24","http://www.itingen.ch"
"Gemeinde Ittigen","Ittigen","info@ittigen.ch","031 925 22 22","3063","Rain","7","http://www.ittigen.ch"
"Einwohnergemeinde Jegenstorf","Jegenstorf","gemeinde@jegenstorf.ch","031 763 16 16","3303","Bernstrasse ","13","http://www.jegenstorf.ch/"
"Commune de Jongny","Jongny","info@jongny.ch","021 921 57 69","1805","rte de Châtel-St-Denis","38","http://www.jongny.ch"
"Gemeindeverwaltung","Jonen","gemeindekanzlei@jonen.ch ","056 649 92 92","8916","Schulhausstr.","3","http://www.jonen.ch"
"Administration communale","Jorat-Menthue","greffe@jorat-menthue.ch","021 905 51 15","1062","Rue du Collège","5","http://www.jorat-menthue.ch/"
"Einwohnergemeinde Jens","Jens","info@jens.ch","032 333 11 61","2565","Hinterdorf","5","http://www.jens.ch"
"Gemeindeverwaltung","Jonschwil","gemeinde@jonschwil.ch","071 929 59 29","9243","Poststr.","12","http://www.jonschwil.ch"
"Commune de Jussy","Jussy","info@jussy.ch","022 888 15 15","1254","rte de Jussy","312","http://www.jussy.ch"
"Administration communale de Jorat-Mézières","Jorat-Mézières","administration@jorat-mezieres.ch","021 903 02 02","1084","Route du Village","35","http://www.jorat-mezieres.ch"
"Commune de Jouxtens-Mézery","Jouxtens-Mézery","info@jouxtens-mezery.ch","021 634 38 46   ","1008","ch. de Beau-Cèdre","","http://www.jouxtens-mezery.ch"
"Administration communale","Juriens","commune@juriens.ch","024 453 18 19","1326","Rue du Collège ","1","http://www.juriens.ch"
"Gemeindeverwaltung","Jenins","gemeinde@jenins.ch","081 300 41 50","7307","","","http://www.jenins.ch"
"Gemeinde Kammersrohr","Kammersrohr","gemeinde.kammersrohr@bluewin.ch","032 637 34 18","4535","","","http://kammersrohr-so.ch.ch"
"Gemeindeverwaltung","Kandersteg","info@gemeindekandersteg.ch","033 675 82 22","3718","Usseri Hauptstrasse","26","http://www.3718.ch/"
"Gemeindeverwaltung","Kandergrund","info@kandergrund.ch ","033 672 13 10","3716","","","http://www.kandergrund.ch"
"Gemeindeverwaltung Kaltbrunn","Kaltbrunn","gemeinde@kaltbrunn.ch","055 293 39 39","8722","Dorfstrasse","5/7","http://www.kaltbrunn.ch"
"Gemeindeverwaltung Kaiseraugst","Kaiseraugst","gemeindekanzlei@kaiseraugst.ch","061 816 90 60","4303","Dorfstrasse","17","http://www.kaiseraugst.ch"
"Gemeinde Kaisten","Kaisten","gemeindekanzlei@kaisten.ch","062 869 10 50 ","5082","Poststrasse","7","http://www.kaisten.ch"
"Gemeindeverwaltung","Känerkinden","info@kaenerkinden.ch","062 299 22 19","4447","Hauptstr.","30","http://www.kaenerkinden.ch"
"Gemeindeverwaltung Kallern","Kallern","gemeindeverwaltung@kallern.ch","056 666 15 56","5625","Schulstrasse","10","http://www.kallern.ch"
"Gemeindeverwaltung","Kallnach","gemeindeschreiberei@kallnach.ch","032 392 14 16 ","3283","Schmittenrain","2","http://www.kallnach.ch/"
"Gemeindeverwaltung","Kerzers","info@kerzers.ch","031 750 53 53","3210","Herresrain","1","http://www.kerzers.ch"
"Gemeindeverwaltung","Kerns","gemeindekanzlei@kerns.ow.ch","041 666 31 31","6064","Sarnerstr.","5","http://www.kerns.ch"
"Gemeinde Kemmental","Kemmental","gemeinde@kemmental.ch","058 346 08 00","8573","Alterswilerstrasse","2","http://www.kemmental.ch"
"Gemeindeverwaltung","Kehrsatz","info@kehrsatz.ch","031 960 00 02","3122","Zimmerwaldstr.","6","http://www.kehrsatz.ch/xml_1/internet/de/intro.cfm"
"Gemeindeverwaltung","Kappel (SO)","ewg@kappel.ch","062 209 22 44 ","4616","Dorfstr.","27","http://www.kappel.ch"
"Gemeindeverwaltung","Kappelen","gemeinde@kappelen.ch","032 392 12 12","3273","Aarbergstr.","12","http://www.kappelen.ch"
"Gemeindeverwaltung","Kappel am Albis","gemeinde@kappel-am-albis.ch","044 764 12 55","8926","Lindenfeld","2a","http://www.kappel-am-albis.ch/"
"Gemeindeverwaltung Kaufdorf","Kaufdorf","gemeindeverwaltung@kaufdorf.ch","031 809 04 39","3126","Dorfstrasse","10","http://www.kaufdorf.ch/"
"Gemeindeverwaltung","Kesswil","info@kesswil.ch","071 463 46 44","8593","Hafenstr.","1","http://www.kesswil.ch"
"Gemeindeverwaltung","Kernenried","verwaltung@kernenried.ch ","031 767 73 81","3309","Dorfstrasse","16","http://www.kernenried.ch/index.php?option=com_content&view=frontpage&Itemid=28"
"Gemeinde Kestenholz","Kestenholz","gemeindeverwaltung@kestenholz.ch","062 393 28 30 ","4703","Neue Str.","1","https://www.kestenholz.ch/"
"Gemeindeverwaltung Kiesen","Kiesen","gemeindeverwaltung@kiesen.ch","031 781 12 74","3629","Bahnhofstrasse","10","http://www.kiesen.ch"
"Verwaltungsverbund Rünenberg - Kilchberg - Zeglingen","Kilchberg (BL)","gemeinde.kilchberg@eblcom.ch","061 983 03 43 ","4495","","","http://www.kilchberg.bl.ch/"
"Gemeindeverwaltung","Kienberg","gemeindeverwaltung@kienberg.ch","062 844 24 34","4468","Bühlstrasse","192","http://www.kienberg.ch/"
"Gemeindeverwaltung","Kilchberg (ZH)","info@kilchberg.ch ","044 716 31 11","8802","Alte Landstr.","110","http://www.kilchberg.ch"
"Gemeindeverwaltung","Killwangen","gemeindekanzlei@killwangen.ch","056 418 10 60","8956","Schürweg","2","http://www.killwangen.ch/de/"
"Gemeindeverwaltung","Kirchberg (BE)","gemeinde@kirchberg-be.ch","034 448 30 30","3422","Solothurnstr.","2","http://www.kirchberg-be.ch/"
"Gemeinde Kippel","Kippel","info@kippel.ch","027 939 14 16","3917","Hauptstrasse","31","http://www.kippel.ch"
"Gemeindeverwaltung","Kirchberg (SG)","gemeinde@kirchberg.ch ","071 932 35 35","9533","Dorfplatz","","http://www.kirchberg.ch"
"Gemeindeverwaltung Kirchdorf","Kirchdorf (BE)","info@kirchdorf-be.ch","031 780 00 10","3116","Kirchgasse","2","https://www.kirchdorf-be.ch/"
